workerid,predicate,noun,class,nounclass,slide_number,response,condition,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.time_in_minutes
0,bad,apple,quality,food,3,0.19,subjective,english,2,Female,47,,Yes,2,Linux,768,1366,Chrome,32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:57 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:57 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3FUI0JHJPYBB3EEPERRXIUJ3BSB335,0,Submitted,Tue Apr 19 02:42:34 PDT 2016,Mon Apr 18 09:58:39 PDT 2016,Mon Apr 18 10:02:34 PDT 2016,,,,,,[],3.8131
0,fresh,carrot,age,food,4,0.23,subjective,english,2,Female,47,,Yes,2,Linux,768,1366,Chrome,32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:57 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:57 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3FUI0JHJPYBB3EEPERRXIUJ3BSB335,0,Submitted,Tue Apr 19 02:42:34 PDT 2016,Mon Apr 18 09:58:39 PDT 2016,Mon Apr 18 10:02:34 PDT 2016,,,,,,[],3.8131
0,rotten,TV,age,furniture,5,0.81,subjective,english,2,Female,47,,Yes,2,Linux,768,1366,Chrome,32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:57 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:57 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3FUI0JHJPYBB3EEPERRXIUJ3BSB335,0,Submitted,Tue Apr 19 02:42:34 PDT 2016,Mon Apr 18 09:58:39 PDT 2016,Mon Apr 18 10:02:34 PDT 2016,,,,,,[],3.8131
0,metal,fan,material,furniture,6,0.04,subjective,english,2,Female,47,,Yes,2,Linux,768,1366,Chrome,32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:57 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:57 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3FUI0JHJPYBB3EEPERRXIUJ3BSB335,0,Submitted,Tue Apr 19 02:42:34 PDT 2016,Mon Apr 18 09:58:39 PDT 2016,Mon Apr 18 10:02:34 PDT 2016,,,,,,[],3.8131
0,big,chair,size,furniture,7,0.83,subjective,english,2,Female,47,,Yes,2,Linux,768,1366,Chrome,32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:57 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:57 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3FUI0JHJPYBB3EEPERRXIUJ3BSB335,0,Submitted,Tue Apr 19 02:42:34 PDT 2016,Mon Apr 18 09:58:39 PDT 2016,Mon Apr 18 10:02:34 PDT 2016,,,,,,[],3.8131
0,square,TV,shape,furniture,8,0.12,subjective,english,2,Female,47,,Yes,2,Linux,768,1366,Chrome,32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:57 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:57 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3FUI0JHJPYBB3EEPERRXIUJ3BSB335,0,Submitted,Tue Apr 19 02:42:34 PDT 2016,Mon Apr 18 09:58:39 PDT 2016,Mon Apr 18 10:02:34 PDT 2016,,,,,,[],3.8131
0,short,couch,size,furniture,9,0.87,subjective,english,2,Female,47,,Yes,2,Linux,768,1366,Chrome,32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:57 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:57 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3FUI0JHJPYBB3EEPERRXIUJ3BSB335,0,Submitted,Tue Apr 19 02:42:34 PDT 2016,Mon Apr 18 09:58:39 PDT 2016,Mon Apr 18 10:02:34 PDT 2016,,,,,,[],3.8131
0,green,TV,color,furniture,10,0.03,subjective,english,2,Female,47,,Yes,2,Linux,768,1366,Chrome,32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:57 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:57 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3FUI0JHJPYBB3EEPERRXIUJ3BSB335,0,Submitted,Tue Apr 19 02:42:34 PDT 2016,Mon Apr 18 09:58:39 PDT 2016,Mon Apr 18 10:02:34 PDT 2016,,,,,,[],3.8131
0,round,carrot,shape,food,11,0.04,subjective,english,2,Female,47,,Yes,2,Linux,768,1366,Chrome,32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:57 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:57 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3FUI0JHJPYBB3EEPERRXIUJ3BSB335,0,Submitted,Tue Apr 19 02:42:34 PDT 2016,Mon Apr 18 09:58:39 PDT 2016,Mon Apr 18 10:02:34 PDT 2016,,,,,,[],3.8131
0,yellow,fan,color,furniture,12,0.08,subjective,english,2,Female,47,,Yes,2,Linux,768,1366,Chrome,32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3J3XIOMSTSPBFW70JXGGGYLVG7S0IH,Adjectives of English,Answer questions about the interpretations of adjectives,language research stanford fun cognitive science university,$0.30,Mon Apr 18 09:55:57 PDT 2016,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Wed May 18 09:55:57 PDT 2016,https://requester.mturk.com/mturk/manageHIT?HITId=32ZCLEW0BZXQ9XN8P8BQML8AMRWJPZ,3FUI0JHJPYBB3EEPERRXIUJ3BSB335,0,Submitted,Tue Apr 19 02:42:34 PDT 2016,Mon Apr 18 09:58:39 PDT 2016,Mon Apr 18 10:02:34 PDT 2016,,,,,,[],3.8131
